Row,AP1Amplitude,AP2Amplitude,AP12AmplitudeDrop,AP12AmplitudeChangePercent,AP1SSAmplitudeChange,AP1WidthHalfHeight,AP2WidthHalfHeight,AP12HalfWidthChangePercent,AP1WidthPeakToTrough,AP2WidthPeakToTrough,AP1RateOfChangePeakToTrough,AP2RateOfChangePeakToTrough,AP12RateOfChangePeakToTroughPercentChange,AP1AHPDepth,AP2AHPDepth,AP12AHPDepthPercentChange,AP1DelayMean,AP2DelayMean,AP1DelaySD,AP2DelaySD,AP1DelayMeanStrongStim,AP2DelayMeanStrongStim,AP1DelaySDStrongStim,AP2DelaySDStrongStim,Burst1ISIMean,Burst1ISIMeanStrongStim,Burst1ISISD,Burst1ISISDStrongStim,InitialAccommodationMean,SSAccommodationMean,AccommodationRateToSS,AccommodationAtSSMean,AccommodationRateMeanAtSS,ISIMedian,ISICV,ISIBurstMeanChange,SpikeRateStrongStim,InputResistance,PCA1_Cluster,Cluster
242,60.86388943,60.47868,2.340382624,3.234144478,3.243150215,-0.248461359,-0.248461359,0,1.688249093,1.701105101,2.9158198,2.898799316,4.684126629,16.15209897,16.36379,4.954136543,3.201526187,4.10643781,0,0,2.270061901,3.309082093,0,0,3.605497845,2.925578014,0,0,-33.33333333,-50,-0.147370903,-78.87528055,124.2643256,4.668098036,1.603040654,5.358637603,3.610917913,6.282308556,0,A
243,50.496212,50.59364333,2.292794185,3.201070018,3.116724799,0.131028262,0.139761942,0.884955752,2.165619238,2.172476408,2.129999759,2.122492214,4.692733947,6.746544126,6.604343715,4.929727346,4.118061089,4.734178867,0,0,3.097837496,3.741946175,0,0,4.003051304,3.066889468,0,0,-40,-40,-0.084641754,-70.33279269,188.3246277,4.892264586,1.629014041,5.371457171,2.917770732,6.20561219,0,A
244,51.09707867,50.888528,2.32322567,3.225250991,3.120406658,0.104360015,0.113328685,0.909090909,2.14710019,2.157559321,2.154246201,2.142879939,4.688789723,6.520621666,6.669695383,4.960994867,4.128584945,4.737250526,0,0,3.107273648,3.740997408,0,0,3.994892483,3.054708479,0,0,-40,-40,-0.085689803,-70.31463302,189.5366812,4.882233579,1.625575942,5.369106478,2.944438979,6.196275959,0,A
245,51.84778,51.604112,2.326659759,3.227705145,3.126617423,0.113328685,0.113328685,0,2.068127782,2.119863456,2.268733048,2.215468169,4.646450351,8.042193599,8.250463187,4.963119074,4.055257174,4.727122297,0,0,3.041183536,3.750914845,0,0,4.052306551,3.138316317,0,0,-40,-40,-0.084496926,-67.82575145,195.976435,4.887827154,1.661565984,5.363664612,2.917770732,6.249167734,0,A
246,51.84850267,51.56936667,2.33011621,3.230413441,3.137672237,0.104360015,0.104360015,0,2.07819076,2.135349174,2.23921223,2.180719664,4.640933243,6.769178924,7.011588234,4.970025872,4.002594704,4.634534795,0,0,3.00914196,3.67832394,0,0,3.903284939,3.023347441,0,0,-50,-50,-0.096432015,-69.96234741,187.8095468,4.779585571,1.649210611,5.355009237,3.113515309,6.207302727,0,A
247,52.083418,50.970448,2.408112895,3.291703938,3.307163791,-0.127833372,-0.105360516,2.298850575,1.682688374,1.711994501,2.741091841,2.692447996,4.653242697,11.44368,11.53528762,4.95053171,3.251536607,4.016022595,0,0,2.343727036,3.155296843,0,0,3.432534537,2.666880924,0,0,-33.33333333,-22.22222222,-0.064352549,-65.25609778,151.5509209,4.13628593,1.854609779,5.400097766,4.189654742,5.93631083,0,A
248,63.82864533,63.337576,2.350524355,3.239505483,3.165490682,-0.328504067,-0.342490309,-1.408450704,1.673351238,1.678963975,3.009257415,3.00211924,4.69365547,19.62058857,20.06114982,4.960709082,3.42816383,4.329943555,0,0,2.469793012,3.480624515,0,0,3.836005519,3.082139301,0,0,-40,-40,-0.098719119,-74.06941279,153.1280746,4.802257195,1.629002017,5.357416135,3.020424886,6.422984099,0,A
249,61.64052,61.21496,2.344260483,3.236406552,3.083474805,-0.261364764,-0.261364764,-1.46E-14,1.383791231,1.383791231,3.200315446,3.199229323,4.699451066,8.744887618,9.090796187,4.972622486,4.655673168,5.136386499,0,0,3.614963771,4.080245638,0,0,4.253127354,3.175341823,0,0,-25,-25,-0.037867313,-68.80381254,215.5516672,5.1161358,1.607758908,5.400463579,2.602689685,6.956695136,0,A
250,70.34342286,70.17236953,2.319545777,3.218672252,3.165091066,-0.510825624,-0.510825624,0,1.305626458,1.305626458,3.510239524,3.509594187,4.699875632,16.96397143,17.07696483,4.949579543,3.693369359,4.456554162,0,0,2.596746132,3.448716898,0,0,3.849828402,2.959327592,0,0,-33.33333333,-33.33333333,-0.069471944,-70.79531222,185.2594285,4.7509142,1.650944603,5.350404118,3.068052935,6.78306148,0,A
251,79.1169,79.2024,2.293998332,3.204520249,3.173411972,-0.733969175,-0.733969175,1.18E-14,1.368639426,1.360976553,3.60702335,3.615624029,4.708519485,25.9417116,25.70375636,4.938295906,2.888703701,3.870784257,0,0,1.983756292,3.126760536,0,0,3.461351304,2.799108932,0,0,-40,-20,-0.066233938,-86.43129624,90.43031248,4.811411699,1.56678956,5.417861229,3.044522438,6.812243517,0,A
252,68.38672,68.35991333,2.305262173,3.210478302,3.235710241,-0.494296322,-0.494296322,1.85E-14,1.458615023,1.463255402,3.355586341,3.348950598,4.694231003,22.89921714,22.84991053,4.943314021,2.990719732,3.948933359,0,0,2.073171929,3.17847041,0,0,3.474447843,2.823757009,0,0,-33.33333333,-33.33333333,-0.146636166,-83.28916977,105.2094952,4.658616162,1.583432961,5.357089108,3.737669618,6.388148112,0,A
253,81.47059,81.77672,2.271493726,3.193598511,3.190608445,-0.84397007,-0.84397007,0,0.978326123,0.951657876,4.16566544,4.212146583,4.743477463,23.83241667,23.96031765,4.948662068,2.818995095,3.708191765,0,0,1.587192303,2.871302195,0,0,3.472897696,2.613373154,0,0,-40,-40,-0.119660165,-91.40265109,91.80511924,4.915628402,1.496342032,5.701783475,2.833213344,6.978215015,0,A
254,81.628664,81.78002833,2.287332935,3.201376071,3.200296855,-0.84397007,-0.84397007,0,1.00063188,0.985816795,4.133541389,4.157802286,4.722915495,23.97677231,23.9438271,4.943869476,2.742129515,3.654546775,0,0,1.570697084,2.863343086,0,0,3.487680842,2.606017476,0,0,-40,-40,-0.199381916,-91.95740029,89.74380724,4.918921971,1.499183955,5.765458435,2.833213344,6.97050216,0,A
255,81.59407,81.72474,2.289431968,3.202404753,3.191729551,-0.84397007,-0.820980552,2.380952381,0.996948635,0.982078472,4.13785207,4.161379818,4.722235413,23.85833,23.75244444,4.941683351,2.739548868,3.664330581,0,0,1.564440547,2.862200881,0,0,3.463076119,2.607124283,0,0,-40,-40,-0.120336943,-91.70277958,90.68142828,4.91261812,1.49465209,5.715555015,2.833213344,6.94601096,0,A
256,81.85951,82.066425,2.281676525,3.198631234,3.204068831,-0.84397007,-0.84397007,-1.32E-14,1.004301609,0.996948635,4.130629761,4.145237094,4.713984149,24.04606,24.18030131,4.948815258,2.738256043,3.639163862,0,0,1.562346305,2.855895328,0,0,3.504505793,2.59860729,0,0,-40,-40,-0.196482955,-92.17457117,89.42768354,4.921439715,1.502197609,5.813328902,2.833213344,6.977638648,0,A
257,81.38099,81.676648,2.272573415,3.194109301,3.192418007,-0.820980552,-0.84397007,-2.325581395,1.004301609,0.996948635,4.125922949,4.138730064,4.712320037,24.01915,23.86988126,4.940413685,2.750470917,3.649878717,0,0,1.566530411,2.858766418,0,0,3.499231122,2.601207105,0,0,-40,-40,-0.197814154,-92.05247761,89.97422617,4.921184581,1.501141239,5.795253018,2.833213344,6.972243148,0,A
258,75.28367428,75.1049,2.320304599,3.218444125,3.283954054,-0.755022584,-0.776528789,-2.173913043,1.022450928,1.022450928,4.019484161,4.018186406,4.699279067,22.03316286,22.08341714,4.946470921,3.091951131,3.876395828,0,0,1.761300262,2.91939104,0,0,3.262318383,2.586259144,0,0,-50,-37.5,-0.12541806,-82.25014489,118.2841302,4.432541501,1.607734202,5.356059747,4.17438727,6.084390951,0,A
259,65.659592,65.05702686,2.361095966,3.245301688,3.262224009,-0.446287103,-0.46203546,-1.587301587,1.497388409,1.504077397,3.167122134,3.156878216,4.690760713,13.24497432,13.68292241,4.968117852,3.277144733,4.109068958,0,0,2.281361457,3.249598998,0,0,3.528417232,2.822865876,0,0,-28.57142857,-28.57142857,-0.090757691,-74.14448495,152.3498141,4.463203315,1.674785982,5.331856148,3.839452313,6.055259036,0,A
260,68.90221067,69.03077067,2.28964574,3.201329139,3.213744891,-0.579818495,-0.579818495,0,1.223775432,1.220829921,3.641666587,3.647947519,4.706345203,20.27068457,20.34514,4.947460078,3.337547355,4.097838451,0,0,2.07819076,3.112181086,0,0,3.454106037,2.711377991,0,0,-50,-37.5,-0.099138159,-75.33963077,153.8971354,4.437816056,1.649999767,5.331470746,3.951243719,5.856777519,0,A
261,69.53649257,69.71282667,2.284794363,3.198597904,3.204707238,-0.616186139,-0.597837001,1.886792453,1.111857515,1.115141591,3.748449279,3.742840315,4.695259318,15.03210476,14.78352333,4.933004289,3.463546007,4.20573685,0,0,2.285438934,3.216071898,0,0,3.56005127,2.762853993,0,0,-42.85714286,-28.57142857,-0.066539576,-74.70580888,168.1065828,4.537587035,1.637098875,5.341734478,3.610917913,5.956076037,0,A
262,69.39065067,69.10556,2.330695338,3.225358412,3.235308231,-0.579818495,-0.579818495,0,1.199964783,1.196948189,3.679303869,3.681654804,4.702673094,20.204976,20.319288,4.948868404,3.308716529,4.07022262,0,0,2.037316615,3.080073422,0,0,3.42751469,2.685804592,0,0,-37.5,-37.5,-0.12490424,-76.90272855,147.0394858,4.448691799,1.638781903,5.333121114,3.988984047,5.866669411,0,A
263,68.09532,68.3186,2.28000405,3.195560072,3.306023576,-0.634878272,-0.616186139,1.923076923,1.111857515,1.111857515,3.76672462,3.765962205,4.69977087,18.07063059,17.78012667,4.933336143,3.146305132,3.915018514,0,0,2.029463172,3.031581926,0,0,3.291010423,2.625392967,0,0,-37.5,-37.5,-0.12741234,-81.23663597,119.4925595,4.411342689,1.628038635,5.357946465,4.17438727,5.571142582,0,A
264,64.68979467,64.68930134,2.302634425,3.208926692,3.129462767,-0.494296322,-0.478035801,1.666666667,1.223775432,1.232560261,3.500427472,3.486373989,4.687312656,12.42127151,12.26219091,4.93568779,3.941387614,4.615318517,0,0,2.858766418,3.587676949,0,0,3.902376628,2.975529566,0,0,-33.33333333,-33.33333333,-0.065809823,-60.76834984,237.7681576,4.603719134,1.784962834,5.324640165,3.277144733,5.901960062,0,A
265,67.45156,67.232416,2.324262824,3.221936466,3.269582747,-0.597837001,-0.597837001,0,1.124929597,1.121677562,3.729242497,3.733542287,4.704486021,17.09534,17.27949333,4.952488768,3.261552099,4.011325207,0,0,2.091864062,3.068517943,0,0,3.363841595,2.644755351,0,0,-37.5,-37.5,-0.126114007,-79.43908092,134.8269105,4.439705746,1.616901226,5.344165344,4.060443011,5.56092076,0,A
266,63.227722,62.88257067,2.33651794,3.230710651,3.218788355,-0.415515444,-0.415515444,0,1.386294361,1.398716881,3.244997797,3.22652572,4.683015412,10.75723857,10.90297067,4.95444776,3.507357577,4.235265253,0,0,2.48240352,3.318540148,0,0,3.587123545,2.817801065,0,0,-42.85714286,-42.85714286,-0.109884475,-77.07267272,152.6278584,4.615021502,1.609487953,5.35259315,3.401197382,6.113954412,0,A
267,62.358836,55.1742984,2.844010003,3.591074344,4.424492991,-0.314710745,-0.116533816,22.22222222,1.444563269,1.499623046,3.121292109,2.908108301,4.498864885,7.870302857,5.10663,4.657139446,1.899117988,3.027715319,0,0,1.255616037,2.564179831,0,0,2.510818032,2.275727639,0,0,-100,-100,-1,-97.88027091,78396.12918,2.564949357,4.560702421,5.282273203,1.386294361,5.523091513,0,A
268,49.876228,49.37858,2.351151232,3.248415528,3.118393887,0.139761942,0.139761942,0,2.237513096,2.297572551,2.030803243,1.971680097,4.638526479,5.534885999,5.956889706,4.997711968,4.163248541,4.729332829,0,0,3.140265424,3.727619282,0,0,3.939735444,2.990217093,0,0,-40,-40,-0.08559079,-73.08664178,179.8473201,4.889747443,1.59288871,5.378060331,2.944438979,6.174221776,0,A
269,50.79421734,50.710496,2.310922374,3.215532917,3.116503423,0.113328685,0.122217633,0.900900901,2.17588744,2.181546765,2.124476696,2.117815246,4.6936019,6.753900922,6.769337141,4.946474247,4.119199763,4.735145262,0,0,3.099641737,3.742420221,0,0,4.001863709,3.065491518,0,0,-40,-40,-0.085307855,-70.11944064,189.6447699,4.884845288,1.629423773,5.369344562,2.944438979,6.204314864,0,A
270,50.73779867,50.344,2.341209346,3.239771457,3.150246352,0.157003749,0.148420005,-0.862068966,2.084429083,2.145931283,2.204476622,2.14114641,4.635723599,6.043361043,6.350362274,4.980378916,3.980615797,4.595018835,0,0,2.98517676,3.639163862,0,0,3.849615545,2.972463647,0,0,-50,-50,-0.125244226,-72.80801204,176.0725409,4.786866547,1.618872936,5.364158595,3.135494216,6.219009401,0,A
271,51.7775632,50.592088,2.414616079,3.297365185,3.300355577,-0.116533816,-0.094310679,2.272727273,1.667706821,1.695615609,2.751601791,2.703978977,4.654267619,11.293582,11.43671024,4.953831272,3.268046869,4.017823424,0,0,2.415020522,3.165053018,0,0,3.425564738,2.63905733,0,0,-33.33333333,-22.22222222,-0.063811119,-65.96521625,150.5441188,4.143452136,1.845139616,5.405686406,4.197201948,5.916023768,0,A
272,51.54077867,50.43911467,2.407095007,3.291724839,3.293304538,-0.105360516,-0.083381609,2.247191011,1.691939134,1.720979287,2.724050045,2.676171622,4.653929007,11.5509619,11.66066057,4.951587326,3.25347047,4.014940539,0,0,2.358965426,3.157425863,0,0,3.430594359,2.663401449,0,0,-33.33333333,-22.22222222,-0.063776324,-65.68051999,150.3647082,4.143610804,1.84354517,5.402369972,4.189654742,5.934724109,0,A
273,79.53175667,78.685196,2.38384804,3.251001167,3.257868529,-0.755022584,-0.755022584,0,1.1442228,1.134622726,3.943677935,3.95454093,4.710554929,28.7694998,29.28717106,4.957578445,2.545531272,3.561330133,0,0,1.735189118,2.938632682,0,0,3.331311254,2.63905733,0,0,-40,-40,-0.173913043,-95.06588133,65.90791439,4.869455681,1.438204594,5.627632099,2.917770732,6.793729596,0,A
274,54.46886,54.38892813,2.310546503,3.214807164,3.1324279,-0.010050336,-0.010050336,0,2.064327904,2.099244169,2.348047834,2.312040513,4.664284676,10.65116639,10.73129077,4.950190064,3.900355201,4.643140117,0,0,2.916147794,3.719408659,0,0,4.018003329,3.177428635,0,0,-40,-40,-0.075282781,-64.68176066,205.9511952,4.79032107,1.721735368,5.343572173,3.020424886,6.235659435,0,A
275,73.273628,73.128916,2.316952584,3.216843266,3.287659476,-0.713349888,-0.713349888,0,1.153731588,1.150572028,3.81332631,3.816821703,4.703730123,22.859267,22.9035925,4.946227934,3.023833704,3.944102899,0,0,2.059238834,3.133753571,0,0,3.442339325,2.776331709,0,0,-28.57142857,-28.57142857,-0.104895472,-80.14459637,118.3427029,4.540258262,1.635140524,5.355783114,3.749504076,6.592520011,0,A
276,62.92686222,62.13661,2.378643155,3.258387604,3.13930185,-0.579818495,-0.579818495,2.02E-14,1.427916036,1.430311247,3.324377175,3.31622258,4.692792085,21.97109542,22.31167,4.95582454,3.799749763,4.583333491,0,0,2.636912173,3.538928277,0,0,3.988613608,3.076159523,0,0,-33.33333333,-33.33333333,-0.058082128,-56.81674534,222.1219751,4.628496011,1.858106042,5.338854605,3.198673118,6.153894207,0,A
277,62.24007467,62.148506,2.31170029,3.214822181,3.125843851,-0.287682072,-0.274436846,1.351351351,1.711994501,1.720979287,2.910750573,2.899925342,4.690074888,16.62236696,16.6745936,4.947082844,3.736716784,4.576564929,0,0,2.748552144,3.669696635,0,0,4.030960929,3.21164978,0,0,-40,-20,-0.047911077,-64.96977975,203.2046849,4.811004798,1.723627109,5.341924511,2.944438979,6.579596085,0,A
278,65.44245911,65.70586134,2.275891752,3.192500963,3.120024742,-0.415515444,-0.415515444,-1.71E-14,1.232560261,1.235471471,3.467336941,3.462660639,4.696092907,10.01213731,9.694390908,4.92199297,4.096009842,4.714293613,0,0,3.054001182,3.688129173,0,0,3.95756982,2.996731774,0,0,-33.33333333,-33.33333333,-0.066777517,-65.4939088,219.1941921,4.752986561,1.705606807,5.34204347,3.020424886,6.694274185,0,A
279,65.13110667,65.01442266,2.314185943,3.216107789,3.136053944,-0.400477567,-0.415515444,-1.515151515,1.291983682,1.305626458,3.36446354,3.34608129,4.683179982,8.572359999,8.668062028,4.95276563,4.100326634,4.716085247,0,0,3.065258336,3.695110004,0,0,3.955848485,2.998727783,0,0,-33.33333333,-33.33333333,-0.06685788,-65.52794186,218.8329954,4.751519082,1.704756141,5.341494074,3.020424886,6.700514453,0,A
280,65.44421333,65.370208,2.309958376,3.213454108,3.133070327,-0.415515444,-0.430782916,-1.538461538,1.217875709,1.226712291,3.474881047,3.461459376,4.687894194,9.035475362,9.010690433,4.942893303,4.123579687,4.726325308,0,0,3.085115835,3.697343533,0,0,3.950762834,2.98214032,0,0,-33.33333333,-33.33333333,-0.066969368,-65.6926226,219.3190699,4.750049447,1.701136586,5.341889475,3.020424886,6.675059224,0,A
281,65.57139867,65.40036,2.319544336,3.219379127,3.132785896,-0.430782916,-0.415515444,1.5625,1.25846099,1.269760545,3.419578537,3.401505207,4.683503454,8.911066666,8.863284614,4.941023155,4.099663724,4.7189452,0,0,3.063858103,3.697095609,0,0,3.962430908,3.004196352,0,0,-33.33333333,-33.33333333,-0.066878001,-65.1020582,220.6810738,4.749876407,1.710087853,5.340804097,3.020424886,6.705478852,0,A
282,65.66395733,65.53406,2.315491183,3.216856333,3.133682242,-0.415515444,-0.415515444,0,1.283707772,1.294727168,3.395687041,3.37935323,4.685123975,9.595769523,9.598159999,4.945025632,4.075501474,4.706372066,0,0,3.037353948,3.686877451,0,0,3.963666239,3.011113376,0,0,-33.33333333,-33.33333333,-0.066714701,-65.22275698,219.5177566,4.753590191,1.710127439,5.341270223,3.020424886,6.710665726,0,A
283,57.199498,57.08304267,2.314163339,3.21708772,3.157866662,-0.15082289,-0.15082289,0,1.846878768,1.870262531,2.663883723,2.637894923,4.675092281,14.09975415,14.19766667,4.94978041,3.646232879,4.459334838,0,0,2.658859957,3.565015467,0,0,3.883932125,3.095577609,0,0,-50,-33.33333333,-0.072061166,-67.45572046,187.063223,4.701479866,1.707275658,5.337448492,3.218875825,5.913752483,0,A
284,52.68476,56.08196268,1.887493396,2.90709627,4.301309953,-0.040821995,-0.198450939,-14.73684211,1.470175845,1.430311247,2.90638921,3.041271617,4.830514251,5.238869091,7.3013,5.191941917,2.68716699,3.411147713,0,0,1.800058272,2.871302195,0,0,2.70404218,2.490308699,0,0,-100,-100,-1,-81.9883965,291.866484,2.885359216,1.833521344,5.370634155,4.521788577,5.872010814,0,A
285,56.808316,56.15610287,2.365767676,3.254236666,3.194897123,-0.210721031,-0.198450939,1.25,1.451613827,1.467874348,2.994905849,2.965529444,4.672385674,5.267658181,5.316511514,4.951429798,3.846310462,4.248638089,0,0,2.806386102,3.345332249,0,0,3.160186829,2.524928324,0,0,-42.85714286,-42.85714286,-0.116904372,-89.99264808,122.0357605,4.615021502,1.454193971,5.39161279,3.784189634,5.952142347,0,A
286,54.7699116,54.453228,2.333762352,3.231987472,3.131296647,-0.105360516,-0.116533816,-1.123595506,1.720979287,1.735189118,2.712828136,2.695261756,4.683380052,9.819836363,10.03664522,4.960445993,3.958142941,4.606069781,0,0,2.918311127,3.616039908,0,0,3.870054521,2.978586115,0,0,-33.33333333,-33.33333333,-0.063601094,-64.31734225,216.470117,4.630740462,1.731423513,5.331132581,3.349904087,5.531136049,0,A
287,56.89428,56.609044,2.330709469,3.228948374,3.172550587,-0.127833372,-0.127833372,0,1.848454813,1.871802177,2.655195451,2.628734469,4.67461403,13.87427138,14.10018428,4.956374979,3.637059705,4.451785879,0,0,2.649714624,3.55848599,0,0,3.879706404,3.091724039,0,0,-33.33333333,-33.33333333,-0.071027772,-68.18860614,182.734262,4.711195481,1.702647508,5.339885144,3.238678452,5.925200294,0,A
288,52.12633657,51.43432,2.369497348,3.261142586,3.152776843,0.019802627,0.048790164,2.97029703,1.925707442,1.947337701,2.515262721,2.479024426,4.664646181,14.50103234,14.25269926,4.932580196,3.521347983,4.35195395,0,0,2.478217662,3.428488242,0,0,3.785779279,2.997480744,0,0,-33.33333333,-33.33333333,-0.095415295,-68.93451993,158.9122304,4.636087289,1.709835479,5.336534022,3.511545439,6.655971877,0,A
289,52.381224,51.380324,2.397977088,3.28325964,3.163480685,0.029558802,0.048790164,1.960784314,1.913977102,1.937301775,2.531442542,2.492791958,4.662316226,14.50278679,14.52396267,4.945887344,3.51244056,4.348599109,0,0,2.46894663,3.426215145,0,0,3.786913194,2.999724295,0,0,-33.33333333,-33.33333333,-0.094974879,-68.99843122,157.6853796,4.638508246,1.710558483,5.336733014,3.511545439,6.662703818,0,A
290,53.11955933,51.98244933,2.410282775,3.291843863,3.190307155,-0.010050336,0.019802627,3.06122449,1.894616855,1.91839212,2.563904688,2.525666129,4.662828883,14.60374977,14.82801067,4.955722677,3.521938999,4.357477762,0,0,2.486571929,3.434954478,0,0,3.793802374,2.999973268,0,0,-33.33333333,-33.33333333,-0.074328443,-68.56652508,166.2041254,4.630545492,1.699901518,5.334722143,3.496507561,6.653537353,0,A
291,52.43584,51.33464,2.407053211,3.290334073,3.159538909,0.019802627,0.048790164,2.97029703,1.924248652,1.947337701,2.519050573,2.480989079,4.662856448,14.352453,14.49337748,4.951814963,3.514228404,4.349632567,0,0,2.472327868,3.42816383,0,0,3.787026515,3.000719815,0,0,-33.33333333,-33.33333333,-0.095020905,-68.96881425,157.7556452,4.637830968,1.710950192,5.336341547,3.511545439,6.662301173,0,A
292,52.400628,50.93857543,2.439041803,3.315707956,3.156436298,0.039220713,0.039220713,0,1.921324674,1.944480556,2.518782138,2.480765763,4.662900138,14.13989951,14.65439301,4.97042515,3.519868911,4.352597824,0,0,2.478217662,3.42913675,0,0,3.787706171,2.998727783,0,0,-33.33333333,-33.33333333,-0.094947826,-69.05246808,156.282247,4.628398312,1.700788702,5.33605003,3.511545439,6.658670129,0,A
293,67.8174,67.50859,2.332998869,3.227125598,3.224435434,-0.527632742,-0.527632742,0,1.353254507,1.358409158,3.432496497,3.424346701,4.692826009,18.15007059,18.33186714,4.951954567,3.254628995,4.113656873,0,0,2.242835089,3.244543572,0,0,3.546739687,2.83085763,0,0,-37.5,-37.5,-0.100863391,-70.60302811,164.4165199,4.407328818,1.714258185,5.323069871,3.839452313,5.97957483,0,A
